episode_id,input_kind,family,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,policy,terminal_wealth,terminal_cash,terminal_units,total_fees,mean_guardrail_floor,theorem_scope
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded,9714.10988088083791208791208791208791208791208791208791208791,898.65070049579326923076923076923076923076923076923076923077,67.8112244645003434065934065934065934065934065934065934065934,7,385.126491672390109890109890109890109890109890109890109890111,outside-current-safety-theorem
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded,9728.6587652074907416811298688011622748355463054527357440869,1067.31144494914203952573155035337984304449514167598096832082,66.6257486173719130935030639880598648599311627982827290443545,7,358.730978250930980715244376765400235045615746812710663067707,outside-current-safety-theorem
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,frictionless,dca,10103.0952380952380952380952380952380952380952380952380952381,0,77.7161172161172161172161172161172161172161172161172161172161,0,,epsilon-dca
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,frictionless,neutral_guarded,9661.69356684981684981684981684981684981684981684981684981686,979.33121565934065934065934065934065934065934065934065934066,66.7874027014652014652014652014652014652014652014652014652015,0,133.634222919937205651491365777080062794348508634222919937206,epsilon-dca
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,frictionless,corrected_guarded,9781.83903697779753448869642336177761126652137268667033759921,1120.52940251438597041432227700193737504650543100774640630131,66.6254587266416274159567242027680018170770457052224917792146,0,128.123016800828350980326664217241724840509035037910417849628,epsilon-dca
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,proportional-10bps,dca,10093.0022358593787165215736644308072879501450930022358593787,0.000000000000000000000000000000000000000000000000000000001,77.6384787373798362809351820340831329842318853307864296875285,6.993006993006993006993006993006993006993006993006993006993,,outside-current-safety-theorem
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,proportional-10bps,neutral_guarded,9652.94582175396244568830224932364550987686094337684505758192,979.319141712337458898590075105867006274291296960935015188455,66.720205231089422975305478263213680796942843433968538787642,6.01466619209556697412728264225188111261309560743163335146008,133.703826774492372630498241151324331880039908275409038382329,outside-current-safety-theorem
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,proportional-10bps,corrected_guarded,9773.10279641739899364411065032572656131638963785725544865865,1120.5204094516128214418489897929054360017893156260998878855,66.5583260535829705554020127733293932716507717094704273905627,5.87360598456382335520294806214494961438382685751638372838611,128.199293064939459695043134283342286702031936923302279947038,outside-current-safety-theorem
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,fixed-1-usd,dca,10092.9921428571428571428571428571428571428571428571428571429,0,77.6384010989010989010989010989010989010989010989010989010989,7,,outside-current-safety-theorem
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded,9651.44542773199023199023199023199023199023199023199023199023,979.30819310897435897435897435897435897435897435897435897436,66.7087479586385836385836385836385836385836385836385836385836,7,133.768315018315018315018315018315018315018315018315018315019,outside-current-safety-theorem
strict-single-valley-primary,synthetic,strict-single-valley,deterministic-adversarial-v1,7,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded,9771.58161780671609438652283338921968121500234659326491668126,1120.5138242208429648451717030139766369805055225216323468017,66.5466753352759471503180856182711003402653601851664043836889,7,128.259446986650634067047440907623278443947136956255497288932,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,frictionless,dca,5997.07602339181286549707602339181286549707602339181286549707,0,59.9707602339181286549707602339181286549707602339181286549707,0,,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,frictionless,neutral_guarded,5997.07602339181286549707602339181286549707602339181286549707,0,59.9707602339181286549707602339181286549707602339181286549707,0,1000,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,frictionless,corrected_guarded,5997.07602339181286549707602339181286549707602339181286549707,0,59.9707602339181286549707602339181286549707602339181286549707,0,1000,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,proportional-10bps,dca,5991.08493845335950599108493845335950599108493845335950599108,0.000000000000000000000000000000000000000000000000000000001,59.9108493845335950599108493845335950599108493845335950599108,4.995004995004995004995004995004995004995004995004995004995,,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,proportional-10bps,neutral_guarded,5991.08493845335950599108493845335950599108493845335950599108,0.000000000000000000000000000000000000000000000000000000001,59.9108493845335950599108493845335950599108493845335950599108,4.995004995004995004995004995004995004995004995004995004995,1000,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,proportional-10bps,corrected_guarded,5991.08493845335950599108493845335950599108493845335950599108,0.000000000000000000000000000000000000000000000000000000001,59.9108493845335950599108493845335950599108493845335950599108,4.995004995004995004995004995004995004995004995004995004995,1000,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,fixed-1-usd,dca,5991.07894736842105263157894736842105263157894736842105263158,0,59.9107894736842105263157894736842105263157894736842105263158,5,,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,fixed-1-usd,neutral_guarded,5991.07894736842105263157894736842105263157894736842105263158,0,59.9107894736842105263157894736842105263157894736842105263158,5,1000,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,fixed-1-usd,corrected_guarded,5991.07894736842105263157894736842105263157894736842105263158,0,59.9107894736842105263157894736842105263157894736842105263158,5,1000,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,frictionless,dca,5997.07602339181286549707602339181286549707602339181286549707,0,59.9707602339181286549707602339181286549707602339181286549707,0,,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,frictionless,neutral_guarded,5951.63240131578947368421052631578947368421052631578947368422,270.026041666666666666666666666666666666666666666666666666668,56.8160635964912280701754385964912280701754385964912280701755,0,798.786458333333333333333333333333333333333333333333333333332,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,frictionless,corrected_guarded,5958.49837102330194172686190665393832704533088726884007822074,291.473461300322092593461312881874362320891556368825505774259,56.6702490972297984913340059377206396472443933090001457244648,0,785.150623193579828755676756326596002673075716615781899896646,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,proportional-10bps,dca,5991.08493845335950599108493845335950599108493845335950599108,0.000000000000000000000000000000000000000000000000000000001,59.9108493845335950599108493845335950599108493845335950599108,4.995004995004995004995004995004995004995004995004995004995,,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,proportional-10bps,neutral_guarded,5945.9856061958311368169311569734161077622069135405598279938,269.914269803254709816320393196423899346990601031624583856204,56.760713363925764270006107637769922084152163125089352441376,4.7253603698269183718118677390645115890639454535148605555882,798.85770764368305074965433202985475274239841954231075984063,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,proportional-10bps,corrected_guarded,5952.86996571181125348811455893703435732650252770389034082102,291.345419457787357294116434552600449996371053497769924673925,56.615245462540238961939981243844339073301314742061204161471,4.70395062991230034236352004540199755245117776873349657874733,785.234071962231948906463851673617975916601894471605933101054,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,fixed-1-usd,dca,5991.07894736842105263157894736842105263157894736842105263158,0,59.9107894736842105263157894736842105263157894736842105263158,5,,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,fixed-1-usd,neutral_guarded,5945.68535361842105263157894736842105263157894736842105263158,269.80953125,56.7587582236842105263157894736842105263157894736842105263158,5,798.920510416666666666666666666666666666666666666666666666668,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded,5952.54677724813799579996150879323957668868387749207266230217,291.240252281036844758446444508294429145296902546084524483472,56.613065249671011510415150642849451475433869749459881378187,5,785.292184171965194361760373453453954967045873518497682598214,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,frictionless,dca,5997.07602339181286549707602339181286549707602339181286549707,0,59.9707602339181286549707602339181286549707602339181286549707,0,,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,frictionless,neutral_guarded,5883.46696820175438596491228070175438596491228070175438596492,675.065104166666666666666666666666666666666666666666666666666,52.0840186403508771929824561403508771929824561403508771929825,0,496.966145833333333333333333333333333333333333333333333333332,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,frictionless,corrected_guarded,5900.6318924705355560715407315471265193677131830843808973062,728.683653250805231483653282204685905802228890922063764435634,51.7194823921973032458788744934244061356548429216231713287057,0,462.87655798394957188919189081649000668268929153945474974162,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,proportional-10bps,dca,5991.08493845335950599108493845335950599108493845335950599108,0.000000000000000000000000000000000000000000000000000000001,59.9108493845335950599108493845335950599108493845335950599108,4.995004995004995004995004995004995004995004995004995004995,,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,proportional-10bps,neutral_guarded,5878.33660780953858305570048475350101041888987617136031099792,674.785674508136774540800982991059748367476502579061459640529,52.0355093330140180851489950176244126205141337359229885135739,4.320893432059803422037161855153786465167356141279658881478,497.144269109207626874135830074636881855996048855776899601564,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,proportional-10bps,corrected_guarded,5895.54750659948887473365898966254663432962891157968659306596,728.363548644468393235291086381501124990927633744424811684815,51.6718395795502048149836790328104550933870127783526178138114,4.26736908227325834841629262099750137363543692932624893937581,463.085179905579872266159629184044939791504736179014832752636,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,fixed-1-usd,dca,5991.07894736842105263157894736842105263157894736842105263158,0,59.9107894736842105263157894736842105263157894736842105263158,5,,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded,5877.59496299342105263157894736842105263157894736842105263158,674.523828125,52.0307113486842105263157894736842105263157894736842105263158,5,497.301276041666666666666666666666666666666666666666666666668,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded,5894.74852206771341055253535093046736277434127267755007680804,728.100630702592111896116111270736072863242256365211311208662,51.6664789136512129865641923965973128991109901631233876559938,5,463.23046042991298590440093363363488741761468379624420649554,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,frictionless,dca,5997.07602339181286549707602339181286549707602339181286549707,0,59.9707602339181286549707602339181286549707602339181286549707,0,,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,frictionless,neutral_guarded,5835.22934941520467836257309941520467836257309941520467836257,910.15625,49.2507309941520467836257309941520467836257309941520467836257,0,200,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,frictionless,corrected_guarded,5898.73976889045308893289183125067440512586054924041181853906,893.208991138825391549938066543064813819463847912289879134066,50.0553077775162769738295376470760959130639670132812193940499,0,191.071428571428571428571428571428571428571428571428571428571,epsilon-dca
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,proportional-10bps,dca,5991.08493845335950599108493845335950599108493845335950599108,0.000000000000000000000000000000000000000000000000000000001,59.9108493845335950599108493845335950599108493845335950599108,4.995004995004995004995004995004995004995004995004995004995,,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,proportional-10bps,neutral_guarded,5830.34069830912457369548309524785018374976447820056180779006,910.113316378925769535160144550753941363331972722582113191505,49.2022738193019880416032295069709624238643250547797969459855,4.08580088273833589457026958586338267596070731995746042638211,200.087425062450037475012499987524962549937574912599887624862,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,proportional-10bps,corrected_guarded,5893.76151081661236102821780961503362602802390229436193639385,893.174295010068379129863218912917130145939728377137650171152,50.005872158065439818983545907021164958820841739172242862227,4.10272298200792369717296381726981305679726300861424810172712,191.169555433862555312533905369641062519612541019705284012405,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,fixed-1-usd,dca,5991.07894736842105263157894736842105263157894736842105263158,0,59.9107894736842105263157894736842105263157894736842105263158,5,,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded,5829.28531615497076023391812865497076023391812865497076023391,910.07552083333333333333333333333333333333333333333333333333,49.1920979532163742690058479532163742690058479532163742690058,5,200.166666666666666666666666666666666666666666666666666666668,outside-current-safety-theorem
incomplete-recovery-primary,synthetic,incomplete-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded,5892.76452954068919810688895126553580523361989681553834571528,893.15138369210126932323154356030330665049564859023669420033,49.9961314584858792878365740770523249858312424822530165151495,5,191.241666666666666666666666666666666666666666666666666666667,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,frictionless,dca,6871.34502923976608187134502923976608187134502923976608187134,0,54.9707602339181286549707602339181286549707602339181286549707,0,,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,frictionless,neutral_guarded,6871.34502923976608187134502923976608187134502923976608187134,0,54.9707602339181286549707602339181286549707602339181286549707,0,1000,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,frictionless,corrected_guarded,6871.34502923976608187134502923976608187134502923976608187134,0,54.9707602339181286549707602339181286549707602339181286549707,0,1000,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,proportional-10bps,dca,6864.48054869107500686448054869107500686448054869107500686448,0.000000000000000000000000000000000000000000000000000000001,54.9158443895286000549158443895286000549158443895286000549158,4.995004995004995004995004995004995004995004995004995004995,,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,proportional-10bps,neutral_guarded,6864.48054869107500686448054869107500686448054869107500686448,0.000000000000000000000000000000000000000000000000000000001,54.9158443895286000549158443895286000549158443895286000549158,4.995004995004995004995004995004995004995004995004995004995,1000,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,proportional-10bps,corrected_guarded,6864.48054869107500686448054869107500686448054869107500686448,0.000000000000000000000000000000000000000000000000000000001,54.9158443895286000549158443895286000549158443895286000549158,4.995004995004995004995004995004995004995004995004995004995,1000,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,fixed-1-usd,dca,6864.47368421052631578947368421052631578947368421052631578948,0,54.9157894736842105263157894736842105263157894736842105263158,5,,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,fixed-1-usd,neutral_guarded,6864.47368421052631578947368421052631578947368421052631578948,0,54.9157894736842105263157894736842105263157894736842105263158,5,1000,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,1,identity-a0-b0,fixed-1-usd,corrected_guarded,6864.47368421052631578947368421052631578947368421052631578948,0,54.9157894736842105263157894736842105263157894736842105263158,5,1000,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,frictionless,dca,6871.34502923976608187134502923976608187134502923976608187134,0,54.9707602339181286549707602339181286549707602339181286549707,0,,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,frictionless,neutral_guarded,6784.15298908077485380116959064327485380116959064327485380118,293.849369517543859649122807017543859649122807017543859649125,51.9224289565058479532163742690058479532163742690058479532164,0,784.986293859649122807017543859649122807017543859649122807016,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,frictionless,corrected_guarded,6795.55056139726587253160710326773233955363962124196919008394,345.603832850604836064450354088698634205467434634682790691597,51.5995738283732882917372539934322696427853774928582911951387,0,774.088672909155107312965596104559783591773082109780454785076,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,proportional-10bps,dca,6864.48054869107500686448054869107500686448054869107500686448,0.000000000000000000000000000000000000000000000000000000001,54.9158443895286000549158443895286000549158443895286000549158,4.995004995004995004995004995004995004995004995004995004995,,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,proportional-10bps,neutral_guarded,6777.71362798224234703672835583223236091332864953537977725714,293.732414922366631293456538844130450622248357683364412196403,51.8718497044790057259461745359048152823286423348161229204859,4.7015660190585747939126308303255440053723792630535820057978,785.062946993953179657031121169934533475532806789517240985304,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,proportional-10bps,corrected_guarded,6789.15774609668381434611102007868157856330559057277579092117,345.474893350986582810259996992914147341115943706942831421286,51.549462821965577852286808184686139449777517174926663675999,4.64987523141759582136837163137571014251636768860445271586285,774.170826249176507755087042963372260071441812020230995864044,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,fixed-1-usd,dca,6864.47368421052631578947368421052631578947368421052631578948,0,54.9157894736842105263157894736842105263157894736842105263158,5,,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,fixed-1-usd,neutral_guarded,6777.36003908153630604288499025341130604288499025341130604288,293.602231816520467836257309941520467836257309941520467836257,51.870062458120126705653021442495126705653021442495126705653,5,785.138082967836257309941520467836257309941520467836257309944,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded,6788.75243284857965307750542370751369535028167022561881982594,345.315659310148691581640790825821433375062184109776693586942,51.547494188307447691966917063053538095801755888926737009912,5,774.245303497243307762287871373621167532564054735071593332744,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,frictionless,dca,6871.34502923976608187134502923976608187134502923976608187134,0,54.9707602339181286549707602339181286549707602339181286549707,0,,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,frictionless,neutral_guarded,6653.36492884228801169590643274853801169590643274853801169591,734.623423793859649122807017543859649122807017543859649122811,47.3499320403874269005847953216374269005847953216374269005848,0,462.46573464912280701754385964912280701754385964912280701754,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,frictionless,corrected_guarded,6681.85885963351555852200021430968172607708150924527385240279,864.009582126512090161125885221746585513668586586706976728979,46.5427942200560277468869946327034811245073033812685350053905,0,435.221682272887768282413990261399458979432705274451136962694,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,proportional-10bps,dca,6864.48054869107500686448054869107500686448054869107500686448,0.000000000000000000000000000000000000000000000000000000001,54.9158443895286000549158443895286000549158443895286000549158,4.995004995004995004995004995004995004995004995004995004995,,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,proportional-10bps,neutral_guarded,6647.5632469189933572951000665439683919866008008018369328462,734.331037305916578233641347110326126555620894208411030491025,47.3058576769046142324916697554691381234478392527474072188414,4.26140755513894447728906958330636750593844066512646250700197,462.657367484882949142577802924836333688832016973793102463244,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,proportional-10bps,corrected_guarded,6676.1735422050970255685567271600914361115431533953269670062,863.687233377466457025649992482285368352789859267357078553208,46.4998904706210445483432538774224485420700263530237591076239,4.13218058603649704592842158593178284879841172900363928216462,435.427065622941269387717607408430650178604530050577489660112,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,fixed-1-usd,dca,6864.47368421052631578947368421052631578947368421052631578948,0,54.9157894736842105263157894736842105263157894736842105263158,5,,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded,6646.68957138805129142300194931773879142300194931773879142301,734.005579541301169590643274853801169590643274853801169590646,47.3014719347740009746588693957115009746588693957115009746589,5,462.845207419590643274853801169590643274853801169590643274852,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded,6675.1705558056596590095530329529947646914936492482575758806,863.289148275371728954101977064553583437655460274441733967343,46.4950512602423034404436084471075294500307055117905267353061,5,435.613258743108269405719678434052918831410136837678983331862,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,frictionless,dca,6871.34502923976608187134502923976608187134502923976608187134,0,54.9707602339181286549707602339181286549707602339181286549707,0,,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,frictionless,neutral_guarded,6529.17409082602339181286549707602339181286549707602339181288,910.15625,44.952142726608187134502923976608187134502923976608187134503,0,200,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,frictionless,corrected_guarded,6631.63141476128473957968879232021180265701896355250303547101,1015.13722571583231701269422822309862956968525531979140486416,44.9319535123636193805359565127769053846986696658616930448548,0,191.071428571428571428571428571428571428571428571428571428571,epsilon-dca
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,proportional-10bps,dca,6864.48054869107500686448054869107500686448054869107500686448,0.000000000000000000000000000000000000000000000000000000001,54.9158443895286000549158443895286000549158443895286000549158,4.995004995004995004995004995004995004995004995004995004995,,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,proportional-10bps,neutral_guarded,6523.65265318092106425493423373822589728404298712270355748598,910.113316378925769535160144550753941363331972722582113191505,44.9083146944159623577581927134997756473656881152009715543558,4.08580088273833589457026958586338267596070731995746042638211,200.087425062450037475012499987524962549937574912599887624862,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,proportional-10bps,corrected_guarded,6626.0943390256555405732245984810621133067887088349760575299,1015.09495255908776714057913665866922184301407447625050479284,44.8879950917325421874611636945791431317101970748698044218965,3.98092412331759463822119966367765312503195397155219729790924,191.169555433862555312533905369641062519612541019705284012405,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,fixed-1-usd,dca,6864.47368421052631578947368421052631578947368421052631578948,0,54.9157894736842105263157894736842105263157894736842105263158,5,,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded,6522.46801329495614035087719298245614035087719298245614035085,910.07552083333333333333333333333333333333333333333333333333,44.8991399396929824561403508771929824561403508771929824561402,5,200.166666666666666666666666666666666666666666666666666666668,outside-current-safety-theorem
completed-recovery-primary,synthetic,completed-recovery,deterministic-adversarial-v1,5,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded,6624.86376161023684137387340448987358518507855351417354024554,1015.06703780979597173706593266372006229434861200983075042972,44.8783737904035269570944597746092281831258395320347423185266,5,191.241666666666666666666666666666666666666666666666666666667,outside-current-safety-theorem
multiple-valleys-primary,synthetic,multiple-valleys,deterministic-adversarial-v1,7,1,identity-a0-b0,frictionless,dca,8749.82327613906561274982327613906561274982327613906561274982,0,87.4982327613906561274982327613906561274982327613906561274982,0,,epsilon-dca
multiple-valleys-primary,synthetic,multiple-valleys,deterministic-adversarial-v1,7,1,identity-a0-b0,frictionless,neutral_guarded,8749.82327613906561274982327613906561274982327613906561274982,0,87.4982327613906561274982327613906561274982327613906561274982,0,1000,epsilon-dca
multiple-valleys-primary,synthetic,multiple-valleys,deterministic-adversarial-v1,7,1,identity-a0-b0,frictionless,corrected_guarded,8749.82327613906561274982327613906561274982327613906561274982,0,87.4982327613906561274982327613906561274982327613906561274982,0,1000,epsilon-dca
multiple-valleys-primary,synthetic,multiple-valleys,deterministic-adversarial-v1,7,1,identity-a0-b0,proportional-10bps,dca,8741.08219394512049225756571042863697577404922691215345929053,0.000000000000000000000000000000000000000000000000000000001,87.4108219394512049225756571042863697577404922691215345929053,6.993006993006993006993006993006993006993006993006993006993,,outside-current-safety-theorem
multiple-valleys-primary,synthetic,multiple-valleys,deterministic-adversarial-v1,7,1,identity-a0-b0,proportional-10bps,neutral_guarded,8741.08219394512049225756571042863697577404922691215345929053,0.000000000000000000000000000000000000000000000000000000001,87.4108219394512049225756571042863697577404922691215345929053,6.993006993006993006993006993006993006993006993006993006993,1000,outside-current-safety-theorem
