analysis_tier,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,comparison,theorem_scope,attempted_count,preparation_excluded_count,runner_attempted_count,result_excluded_count,sample_count,excluded_count,exclusions_by_reason,mean_terminal_wealth_gap,mean_wealth_ratio,win_count,tie_count,loss_count,median_wealth_ratio,minimum_wealth_ratio,maximum_wealth_ratio,wealth_ratio_quantile_0.05,wealth_ratio_quantile_0.10,wealth_ratio_quantile_0.25,wealth_ratio_quantile_0.75,wealth_ratio_quantile_0.90,wealth_ratio_quantile_0.95,mean_relative_terminal_wealth_gap,median_relative_terminal_wealth_gap,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,downside_quantile_0.05,downside_quantile_0.10,downside_quantile_0.25,worst_observed_relative_shortfall,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_cash_contribution,mean_unit_contribution,mean_identity_residual,mean_left_cash_drag,mean_right_cash_drag,mean_left_asset_exposure,mean_right_asset_exposure,mean_left_guardrail_activation_frequency,mean_right_guardrail_activation_frequency,mean_left_guardrail_floor,mean_right_guardrail_floor,mean_left_total_fees,mean_right_total_fees,mean_left_purchase_count,mean_right_purchase_count,schedule_id,design_tier,uncertainty_status
robustness,btc-usd-daily,6,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,0,42,0,42,0,{},-14.2558178073186910443318064219345856764937234105971435106076,1.00027193665282124575103334572268578486043473205245161826465,25,0,17,1.00043318854896642059289635224986296558500938254526619801275,0.946653534963695107420672017982632350615604229736266671571059,1.07600241621484986658771805844212559512071103160472223414662,0.960451561589199428381473118808754999182130636282160089657464,0.987569801341412888235773216024877837028984795684796877900187,0.995612519243068340023165693897275946741035728853783334891322,1.0050466575912422785417544298635927074165976738172279911614,1.00851148974874257664405606242534665599192856968890409193266,1.02400441523987369456603935223003545663903701285612549054253,0.000271936652821245751033345722685784860434732052451618264652388,0.000433188548966420592896352249862965585009382545266198012749918,-0.0533464650363048925793279820173676493843957702637333284289409,0.0760024162148498665877180584421255951207110316047222341466249,-0.0395484384108005716185268811912450008178693637178399103425354,-0.0124301986585871117642267839751221629710152043152031220998136,-0.00438748075693165997683430610272405325896427114621666510867751,0.0533464650363048925793279820173676493843957702637333284289409,45.8893640986029909717123319465010695733838816361692839506724,-0.0138171327887992035757248998125977792857975014089592111994909,45.8893640986029909717123319465010695733838816361692839506724,-60.1451819059216820160441383684356552498776050467664274612805,-0.000000000000000000000000000000000000000000000000000000000448571428571428571428571428571428571428571428571428571428571,0.285468139794039597202374662098463998538503256968970679231807,0.262523457744738101716518496125213463751811316150886037256469,0.763536611659446757577811384507878055262387118919660787499819,0.774990265052036861500604924587719824073271016066095414124236,0.940476190476190476190476190476190476190476190476190476190476,0.940476190476190476190476190476190476190476190476190476190476,349.953084510523796566963007749573072496377367698227925487057,349.953084510523796566963007749573072496377367698227925487057,2,2,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,42,0,42,0,42,0,{},-229.108624332972801158033121439927769423950318497934862950901,0.968845319939497349851857137371410163664277385949563489921112,16,0,26,0.96027733816717943773588443979685763614163970331469511459514,0.782901648164456436677565206864844428380730628043181600320183,1.35699929511458562577436661185525038762233485118271384023659,0.818142803613963154785823357176489453020532882953220659268011,0.842544563233081046789716358232668995596355713730339069191894,0.913693452544970828808242880661683898945788669963219509077501,1.02062780980507450278668709450482571858895495539538098396913,1.0736348852584222138285952970236631986511124502007542713683,1.10402317296206957984675391288745774626233961709080641087872,-0.0311546800605026501481428626285898363357226140504365100788855,-0.0397226618328205622641155602031423638583602966853048854048602,-0.217098351835543563322434793135155571619269371956818399679817,0.356999295114585625774366611855250387622334851182713840236587,-0.181857196386036845214176642823510546979467117046779340731989,-0.157455436766918953210283641767331004403644286269660930808106,-0.0863065474550291711917571193383161010542113300367804909224987,0.217098351835543563322434793135155571619269371956818399679817,525.046915489476203433036992250426927503622632301772074512943,-0.321865092936102136526376510029540212350247745676296914446714,525.046915489476203433036992250426927503622632301772074512943,-754.155539822449004591070113690354696927572950799706937463852,-0.000000000000000000000000000000000000000000000000000000000380952380952380952380952380952380952380952380952380952380952,0.262523457744738101716518496125213463751811316150886037256469,0,0.774990265052036861500604924587719824073271016066095414124236,1,0.940476190476190476190476190476190476190476190476190476190476,0,349.953084510523796566963007749573072496377367698227925487057,,2,2,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.5,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,42,0,42,0,42,0,{},-243.448593757973961643913973122656451316805593759828318031964,0.969984074109950145751226707172569708961024266364845633293802,17,0,25,0.96231633077669256702994952737661955403764729002464589158952,0.741254981173205352183694666579460021401925609615374213905599,1.35153513417914736045520121089040722761534530043100333089162,0.786341803883150230525359258089440533167974855401358249827551,0.836412963483440131342108293394627315901488382963981586220644,0.916483269960426026240701086277049207527807875421355255521652,1.0206263461957852396435981201477235214388382051513656263578,1.10090211102446134797179866127532462874528325224789641232407,1.12557260898214722459367141132936277535554962316464258080433,-0.0300159258900498542487732928274302910389757336351543667061929,-0.0376836692233074329700504726233804459623527099753541084104788,-0.258745018826794647816305333420539978598074390384625786094401,0.351535134179147360455201210890407227615345300431003330891621,-0.213658196116849769474640741910559466832025144598641750172449,-0.163587036516559868657891706605372684098511617036018413779356,-0.083516730039573973759298913722950792472192124578644744478348,0.258745018826794647816305333420539978598074390384625786094401,571.1944662379385167068221686004922691020768354898490536406,-0.335849678760457007840754903813881836006185354508246929945874,571.1944662379385167068221686004922691020768354898490536406,-814.64305999591247835073614172314872041888242924967737167256,-0.00000000000000000000000000000000000000000000000000000000119047619047619047619047619047619047619047619047619047619048,0.285597233118969258353411084300246134551038417744924526820305,0,0.763668903534144631384057628565441152529131431126788899219524,1,0.940476190476190476190476190476190476190476190476190476190476,0,349.712032384817240571916364287672226473133157823398532075017,,0,0,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.5,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,42,0,42,0,42,0,{},-14.263663867967349802443355037037733565360152579526076237125,1.00027141030151489829040387390144817758174761188931763996984,25,0,17,1.00043299642312143008867748133270798955192649365195438142592,0.946674116054042400086724757317390326038695716711690822084164,1.07592816675863495263816302811801394805240152074096907814939,0.960499057051698375309797783163339369802035280850598854186782,0.98757664616441598850527398444456488810889882434695190295698,0.995614074203324847916935403351811271974507413658384152604717,1.00504373530040762494976624847655543493403067970093707591676,1.00850652294882903790107150380636224952017900763046544386425,1.0239878660816321823375131903445331680716745415887897823153,0.000271410301514898290403873901448177581747611889317639969828657,0.000432996423121430088677481332707989551926493651954381425923558,-0.0533258839459575999132752426826096739613042832883091779158365,0.0759281667586349526381630281180139480524015207409690781493947,-0.0395009429483016246902022168366606301979647191494011458132179,-0.01242335383558401149472601555543511189110117565304809704302,-0.00438592579667515208306459664818872802549258634161584739528318,0.0533258839459575999132752426826096739613042832883091779158365,45.9064986227557572787385328881644955752099933132475857156179,-0.013827518140836800625100434706932994767121620070660826221951,45.9064986227557572787385328881644955752099933132475857156179,-60.1701624907231070811818879252022291405701458927736619527419,-0.00000000000000000000000000000000000000000000000000000000169842857142857142857142857142857142857142857142857142857143,0.285597233118969258353411084300246134551038417744924526820305,0.26264398380759137971404181785616388676343342108830073396249,0.763668903534144631384057628565441152529131431126788899219524,0.775114972200342392195396786512915759405193074601098757617488,0.940476190476190476190476190476190476190476190476190476190476,0.940476190476190476190476190476190476190476190476190476190476,349.712032384817240571916364287672226473133157823398532075017,349.712032384817240571916364287672226473133157823398532075017,0,0,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.5,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,42,0,42,0,42,0,{},-229.184929890006611841470618085618717751445441180302241794839,0.968866088074280874613234505062497824320474580106013144783229,16,0,26,0.960306211241862089818572217537486840546198911344417370807815,0.783009663624192330479165960341724639797326795279869218735374,1.35681490362967514690343303174291907097391616617793224657048,0.818320390641685393205726015310537606550545779592941563950445,0.842623807792158860093142216339927112901423746330945577750391,0.913734475855880242497483167825047583351948595804688049308942,1.02060891884289609292459330884410602644298146906638085284944,1.07356300001986164127545530408594715729857500643894844726041,1.10392483335419124171572553969054308515279733520184470964922,-0.0311339119257191253867654949375021756795254198939868552167724,-0.0396937887581379101814277824625131594538010886555826291921856,-0.216990336375807669520834039658275360202673204720130781264626,0.356814903629675146903433031742919070973916166177932246570483,-0.181679609358314606794273984689462393449454220407058436049555,-0.157376192207841139906857783660072887098576253669054422249609,-0.0862655241441197575025168321749524166480514041953119506910581,0.216990336375807669520834039658275360202673204720130781264626,525.287967615182759428083635712327773526866842176601467924976,-0.322022160619620207215654469106948841239063734437586103723926,525.287967615182759428083635712327773526866842176601467924976,-754.472897505189371269554253797946491278312283356903709719817,0.000000000000000000000000000000000000000000000000000000000142857142857142857142857142857142857142857142857142857142857,0.26264398380759137971404181785616388676343342108830073396249,0,0.775114972200342392195396786512915759405193074601098757617488,1,0.940476190476190476190476190476190476190476190476190476190476,0,349.712032384817240571916364287672226473133157823398532075017,,0,0,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.5,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,42,0,42,0,42,0,{},-242.592901579450972694349478590155847184367061186955507539076,0.970225194858803908663405247937324937080316223814398009295383,17,0,25,0.962580304651117542068491007944039393818592422168630318701575,0.741414001548558194589842777433538624739075617365157501509519,1.35204595982295177181814842463690094157266285176159281701656,0.786488520428852003826637203384269416543460085225943062187836,0.836560506418320387902381042929521638166233082815638349797733,0.916662068601978207623938792304279477757378321449369781385024,1.02086964217387111564489764363302999231913263511470140912537,1.10133666816252604565516696542956206704627331986413887435225,1.12604505225746019195463789242146818001583752478841770713945,-0.0297748051411960913365947520626750629196837761856019907046214,-0.0374196953488824579315089920559606061814075778313696812984248,-0.258585998451441805410157222566461375260924382634842498490481,0.352045959822951771818148424636900941572662851761592817016562,-0.213511479571147996173362796615730583456539914774056937812164,-0.163439493581679612097618957070478361833766917184361650202267,-0.0833379313980217923760612076957205222426216785506302186149756,0.258585998451441805410157222566461375260924382634842498490481,571.065501877369424647844723843467158200443308241143911194552,-0.335430605280273803099267277908728430068554308978992810112955,571.065501877369424647844723843467158200443308241143911194552,-813.658403456820397342194202433623005384810369428099418733636,0.000000000000000000000000000000000000000000000000000000000833333333333333333333333333333333333333333333333333333333333,0.285532750938684712323922361921733579100221654120571955597279,0.0000000000000000000000000000000000000000000000000000000000005,0.763549451379881503720593126473924624129503428531721391551271,1,0.940476190476190476190476190476190476190476190476190476190476,0,349.832438042013322487524078304605715995233162755880746566548,,1.42750699113149907627587939675977306873082586589296312567976,1.998001998001998001998001998001998001998001998001998001998,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.5,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,0,42,0,42,0,{},-14.1996471696651856069080968118524596356914074937780643608981,1.00028366843020017015172007549388444397735657302577199161491,25,0,17,1.00045708558149534336958348272952987924736765443113128458556,0.946727922965903750602524137454935118505874124686921969409939,1.07605777670072809243478390257957999231117202762254913642002,0.960553970199948956644020116409663680245847532860368507373814,0.987589115650145452854466374910122106891950642761318276281035,0.99567283286954144726549122607875677226566474718436538111214,1.00503336154152226870773464589703748269853370524410603389575,1.0084973851656018232351630917856336915031618727426953036154,1.02393140699637464462500978888940152082674140285807333919671,0.000283668430200170151720075493884443977356573025771991614906879,0.000457085581495343369583482729529879247367654431131284585566026,-0.0532720770340962493974758625450648814941258753130780305900609,0.0760577767007280924347839025795799923111720276225491364200175,-0.0394460298000510433559798835903363197541524671396314926261865,-0.012410884349854547145533625089877893108049357238681723718965,-0.00432716713045855273450877392124322773433525281563461888786018,0.0532720770340962493974758625450648814941258753130780305900609,45.8979399193827471353688021480728741956764709970246577611005,-0.0138085221301763560126564421537227208567922410854686567547767,45.8979399193827471353688021480728741956764709970246577611005,-60.0975870890479327422768989599253338313678784908027221219974,-0.00000000000000000000000000000000000000000000000000000000101430952380952380952380952380952380952380952380952380952381,0.285532750938684712323922361921733579100221654120571955597279,0.262583780978993338756237960847697142002383418622059626716729,0.763549451379881503720593126473924624129503428531721391551271,0.774997169492481372744400964140878058276893837393230317566976,0.940476190476190476190476190476190476190476190476190476190476,0.940476190476190476190476190476190476190476190476190476190476,349.832438042013322487524078304605715995233162755880746566548,349.832438042013322487524078304605715995233162755880746566548,1.42750699113149907627587939675977306873082586589296312567976,1.47335907896305027221530876953507064534988327947640434222432,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.5,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,42,0,42,0,42,0,{},-228.393254409785787087441381778303387548675653693177443178179,0.969096189743157773218898017707926757950962869800957933294733,16,0,26,0.960529784689334039826158353834717136154274901628269441468245,0.783133129976625921385178891944457736024027296552164628422753,1.35733348392264511881775946907007478124042571973391184549566,0.818427783695911942224955264041323006836846443410933283586174,0.842760390271640247842165267476095807256780758241725371606375,0.913915755360358187338212792407190179237938193206803744917541,1.02087002891318246161817391540424035468128462697179286512849,1.07392155607367778488270295157435150582724622039738173399317,1.10423383684079089616873817179747645420360836160082796837992,-0.0309038102568422267811019822920732420490371301990420667052729,-0.0394702153106659601738416461652828638457250983717305585317537,-0.216866870023374078614821108055542263975972703447835371577247,0.357333483922645118817759469070074781240425719733911845495657,-0.181572216304088057775044735958676993163153556589066716413826,-0.157239609728359752157834732523904192743219241758274628393625,-0.0860842446396418126617872075928098207620618067931962550824593,0.216866870023374078614821108055542263975972703447835371577247,525.167561957986677512475921695394284004766837244119253433452,-0.321622083150097447086610835755005709211762067893524153358176,525.167561957986677512475921695394284004766837244119253433452,-753.56081636777246459991730347369767155344249093729669661164,0.00000000000000000000000000000000000000000000000000000000195238095238095238095238095238095238095238095238095238095238,0.262583780978993338756237960847697142002383418622059626716729,0.0000000000000000000000000000000000000000000000000000000000005,0.774997169492481372744400964140878058276893837393230317566976,1,0.940476190476190476190476190476190476190476190476190476190476,0,349.832438042013322487524078304605715995233162755880746566548,,1.47335907896305027221530876953507064534988327947640434222432,1.998001998001998001998001998001998001998001998001998001998,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.6,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,42,0,42,0,42,0,{},-195.848588229517825159910967216024719233443647523765089458757,0.976524838429455538977652154153779623941165851079243988098474,17,0,25,0.972770588135670681716337496356756709375764660048468977250625,0.792909290211028629518025069720113351022701318103465368017296,1.2813734594429545024363782885449904174547901789573341834963,0.824403578136911744360033607821042212911166608373658146575741,0.869063946042360160370244887405735985961491355498252264808871,0.933154301337695873535344224602944413501064278011042252402929,1.0165162101790063566242828762498038634247512961170309797989,1.08173776475311884878939169434779263200643250873163983838471,1.11708342035898446104784363150723619953355542697680780426926,-0.0234751615705444610223478458462203760588341489207560119015282,-0.0272294118643293182836625036432432906242353399515310227493763,-0.207090709788971370481974930279886648977298681896534631982704,0.281373459442954502436378288544990417454790178957334183496302,-0.175596421863088255639966392178957787088833391626341853424259,-0.130936053957639839629755112594264014038508644501747735191129,-0.0668456986623041264646557753970555864989357219889577475970704,0.207090709788971370481974930279886648977298681896534631982704,465.701013270945424422089374281433909993496139007738255110476,-0.26941173340714351488527537943382979982526240211090901510849,465.701013270945424422089374281433909993496139007738255110476,-661.549601500463249582000341497458629226939786531503344569231,0.000000000000000000000000000000000000000000000000000000000285714285714285714285714285714285714285714285714285714285714,0.232850506635472712211044687140716954996748069503869127555239,0,0.808725226209760306882132409010901215196292001176198424194914,1,0.988095238095238095238095238095238095238095238095238095238095,0,473.87424734439592252911297989109679699751262165390323477286,,2,2,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.6,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,0,42,0,42,0,{},-11.7184907696564638719887948280846190623235691588555215946312,1.00048429794799471453841503901147431440043302035478157495819,25,0,17,1.00034583005567238061499100230207824743836115416846615240084,0.956445590437304371607216355199518665769711656153795585512046,1.07159364420685637013911720586575724600382806305457521088755,0.968112131261874006273943804094085936068893126885027085708756,0.990449610066353341441857661216448438449004939113436474737799,0.996549895968138144986624574064732379282900442626689365182554,1.00396308477506405456008899436172380866023126052964650286276,1.00668444941157849092335921780928170135570247840231356834446,1.01921825242443957815165721335102336035347762514320822184192,0.000484297947994714538415039011474314400433020354781574958199821,0.00034583005567238061499100230207824743836115416846615240084068,-0.043554409562695628392783644800481334230288343846204414487954,0.0715936442068563701391172058657572460038280630545752108875454,-0.0318878687381259937260561959059140639311068731149729142912435,-0.0095503899336466585581423387835515615509950608865635252622014,-0.00345010403186185501337542593526762071709955737331063481744606,0.043554409562695628392783644800481334230288343846204414487954,39.5752606153413469512023541725307069910087606616414898833376,-0.0113186754127379631429710916240492718845789049038879194197337,39.5752606153413469512023541725307069910087606616414898833376,-51.2937513849978108231911490006153260533323298204970114779686,0.000000000000000000000000000000000000000000000000000000000348,0.232850506635472712211044687140716954996748069503869127555239,0.213062876327802038735443510054451601501243689173048382613569,0.808725226209760306882132409010901215196292001176198424194914,0.818427055146670677087517826536117459575009577944311415399779,0.988095238095238095238095238095238095238095238095238095238095,0.988095238095238095238095238095238095238095238095238095238095,473.87424734439592252911297989109679699751262165390323477286,473.87424734439592252911297989109679699751262165390323477286,2,2,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,6,0.6,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,42,0,42,0,42,0,{},-184.130097459861361287922172387940100171120078364909567864126,0.97543335966324348950373146224611907114283246458682151397275,16,0,26,0.96822187053374355018870755183748610891331176265175609167611,0.826321318531565149342052165491875542704584502434545280256147,1.28559943609166850061949328948420031009786788094617107218927,0.851263897995586240783195482361364090579233698604152898297614,0.874035650586464837431773086586135196477084570984271255353517,0.930954762035976663046594304529347119156630935970575607261999,1.01650224784405960222934967560386057487116396431630478717531,1.05908543882684752328234760557005269565187953994376615462963,1.08321853836965566387740313030996619700987169367264512870296,-0.0245666403367565104962685377538809288571675354131784860272481,-0.0317781294662564498112924481625138910866882373482439083238886,-0.173678681468434850657947834508124457295415497565454719743853,0.285599436091668500619493289484200310097867880946171072189268,-0.148736102004413759216804517638635909420766301395847101702386,-0.125964349413535162568226913413864803522915429015728744646483,-0.0690452379640233369534056954706528808433690640294243927380004,0.173678681468434850657947834508124457295415497565454719743853,426.12575265560407747088702010890320300248737834609676522714,-0.25809305799440555174230428780978052794068349720702109568876,426.12575265560407747088702010890320300248737834609676522714,-610.255850115465438758809192496843303173607456711006333091257,-0.000000000000000000000000000000000000000000000000000000000214285714285714285714285714285714285714285714285714285714286,0.213062876327802038735443510054451601501243689173048382613569,0,0.818427055146670677087517826536117459575009577944311415399779,1,0.988095238095238095238095238095238095238095238095238095238095,0,473.87424734439592252911297989109679699751262165390323477286,,2,2,2,2,robustness-quarterly-horizons,robustness,not-run-robustness
