episode_id,input_kind,family,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,policy,terminal_wealth,terminal_cash,terminal_units,total_fees,mean_guardrail_floor,theorem_scope
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,proportional-10bps,corrected_guarded,43969.8585838325944858649360229786161531225502662959932860686,1179.06711835347493679646488991140358334117737335389729184539,344.893095273540445132206634540659167517862530331935824270249,34.7861467349116134497537813287598365800787438827633393687858,21.3207784656983294483294483294483294483294483294483294483294,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,fixed-1-usd,dca,44277.6071963766471331349765322193971556468835848120488340048,0,356.876806300346946453659025338625187948552327858855700714718,36,,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded,43958.7513587175883740526135395898083995472638211392076838951,999.99999996995372509162591712510870337681413694561686135398,346.246849328730670924696994623848897110754384299409709397553,36,21.5300428670703034701835309501798352386789166598338678195968,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded,43968.3254407390662479953050757129697477481260336470344578802,1179.0671183534607500736520014219918001936311050431111573351,344.880738164711413763462924251504288165933151506908185829209,36,21.3272483790090330555555555555555555555555555555555555555556,outside-current-safety-theorem
trend-positive-baseline-s104729-h60,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,60,1,identity-a0-b0,frictionless,dca,63611.0918180274786377853694637785033598305598912166014325199,0,561.846466100232105372727028643741107907586240985890257753938,0,,epsilon-dca
trend-positive-baseline-s104729-h60,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,60,1,identity-a0-b0,frictionless,neutral_guarded,63611.0918180274786377853694637785033598305598912166014325199,0,561.846466100232105372727028643741107907586240985890257753938,0,1000,epsilon-dca
trend-positive-baseline-s104729-h60,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,60,1,identity-a0-b0,frictionless,corrected_guarded,63611.0918180274786377853694637785033598305598912166014325199,0,561.846466100232105372727028643741107907586240985890257753938,0,1000,epsilon-dca
trend-positive-baseline-s104729-h60,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,60,1,identity-a0-b0,proportional-10bps,dca,63547.5442737537249128724969668116916681623974937228785539658,0.000000000000000000000000000000000000000000000000000000001,561.285180919312792580146881761979128778807433552337919834103,59.94005994005994005994005994005994005994005994005994005994,,outside-current-safety-theorem
trend-positive-baseline-s104729-h60,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,60,1,identity-a0-b0,proportional-10bps,neutral_guarded,63547.5442737537249128724969668116916681623974937228785539658,0.000000000000000000000000000000000000000000000000000000001,561.285180919312792580146881761979128778807433552337919834103,59.94005994005994005994005994005994005994005994005994005994,1000,outside-current-safety-theorem
trend-positive-baseline-s104729-h60,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,60,1,identity-a0-b0,proportional-10bps,corrected_guarded,63547.5442737537249128724969668116916681623974937228785539658,0.000000000000000000000000000000000000000000000000000000001,561.285180919312792580146881761979128778807433552337919834103,59.94005994005994005994005994005994005994005994005994005994,1000,outside-current-safety-theorem
trend-positive-baseline-s104729-h60,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,60,1,identity-a0-b0,fixed-1-usd,dca,63547.4807262094511591475840943147248564707293313253848310874,0,561.284619634131873267354301615097366799678654744904367496184,60,,outside-current-safety-theorem
