analysis_tier,family,generator_config_id,horizon_months,coverage,corrected_mean_config,cost_scenario,comparison,theorem_scope,attempted_count,generated_count,sample_count,excluded_count,mean_terminal_wealth_gap,mean_wealth_ratio,mean_relative_terminal_wealth_gap,median_relative_terminal_wealth_gap,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,downside_quantile_0.05,downside_quantile_0.10,downside_quantile_0.25,worst_observed_relative_shortfall,win_count,tie_count,loss_count,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_cash_contribution,mean_unit_contribution,mean_identity_residual,mean_left_cash_drag,mean_right_cash_drag,mean_left_asset_exposure,mean_right_asset_exposure,mean_left_guardrail_activation_frequency,mean_right_guardrail_activation_frequency,mean_left_guardrail_floor,mean_right_guardrail_floor,mean_left_purchase_count,mean_right_purchase_count,mean_left_total_fees,mean_right_total_fees
primary,trend,trend-positive-baseline,12,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-86.0417684401983454521427471671926672907374572862322651793333,0.99375963313346338720004785554299275007329567607248732231336,-0.00624036686653661279995214445700724992670432392751267768664053,-0.00894554558301699950235222066937642543532411406194404333521906,-0.0131110589120792248826095980216363352400030962550347273543976,0.00333550389548638598510538531999101089521423853444073762969505,-0.0126945075791730023445838602864103442595351980357256589524797,-0.0122779562462667798065581225511843532790672998164165905505619,-0.0110283022475481121924809093455063803376636051584893853448083,0.0131110589120792248826095980216363352400030962550347273543976,1,0,2,1067.293342104590678248202645476945762172809448787586825288,-10.7625752690625280547970402558442252148861692648794369316433,1067.293342104590678248202645476945762172809448787586825288,-1153.33511054478902370034539264413842946354690607381909046731,-0.0000000000000000000000000000000000000000000000000000000236666666666666666666666666666666666666666666666666666666667,0.0889411118420492231873502204564121468477341207322989021073337,0,0.915283930128698777539207168155901155202433637677881953087003,1,0.527777777777777777777777777777777777777777777777777777777777,0,217.875817807936959214005973917300813109832954396931027573597,,12,12,12,12
primary,trend,trend-positive-baseline,12,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,-0.707823235732175206979595966788505190322841976039614964966667,0.999959812922962168176949794785341572618726162908334876284317,-0.000040187077037831823050205214658427381273837091665123715685255,-0.0000467872477412359162006400184870376016186761898318227956913817,-0.000322460819766241488757886477843657346670035038022372041331959,0.000248686836393981935807910852355412804467199952858823689967576,-0.000294893462563740931502161831907995372164899153203317116767901,-0.000267326105361240374246437185972333397659763268384262192203844,-0.000184624033753738702479263248165347474144355613927097418511671,0.000322460819766241488757886477843657346670035038022372041331959,1,0,2,71.2284874565842292896619612311478028174362091765077834790367,-0.656355943497472689204718446002455093291457494157505963061,71.2284874565842292896619612311478028174362091765077834790367,-71.936310692316404496641557197936308007759051152547398444007,0.00000000000000000000000000000000000000000000000000000000353333333333333333333333333333333333333333333333333333333333,0.0889411118420492231873502204564121468477341207322989021073337,0.0830054045540005374132117236871498299462811033009232534840807,0.915283930128698777539207168155901155202433637677881953087003,0.920728977348930344531322565702443231160033060252423508926203,0.527777777777777777777777777777777777777777777777777777777777,0.527777777777777777777777777777777777777777777777777777777777,217.875817807936959214005973917300813109832954396931027573597,219.631216913880981690093180072155284242094096694712866308435,12,12,12,12
primary,trend,trend-positive-baseline,12,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-85.3339452044661702451631512004041621004146153101926502143667,0.993798050550558646868708547717815497354596443039350217586377,-0.0062019494494413531312914522821845026454035569606497824136224,-0.00889917470316729321389603239565300892533314174173765790635132,-0.0127927232443373950826864098813870807354955162597532697867102,0.00308604959918062890270808543048658172461798711954158045219433,-0.0124033683902203848958073721328136735544792788079517085986743,-0.0120140135361033747089283343842402663734630413561501474106384,-0.0108459489737523441482912211385200448304143290007454638465308,0.0127927232443373950826864098813870807354955162597532697867102,1,0,2,996.064854648006448958540684245797959355373239611079041808967,-10.1062193255650553655923218098417701215947117707219309685823,996.064854648006448958540684245797959355373239611079041808967,-1081.39879985247261920370383544620212145578785492127169202331,-0.0000000000000000000000000000000000000000000000000000000253333333333333333333333333333333333333333333333333333333333,0.0830054045540005374132117236871498299462811033009232534840807,0,0.920728977348930344531322565702443231160033060252423508926203,1,0.527777777777777777777777777777777777777777777777777777777777,0,219.631216913880981690093180072155284242094096694712866308435,,12,12,12,12
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,3,3,3,0,-89.0839064730651202089630910481963195840421133533165353745,0.993385070189999268993022788943604824550767444340296813240813,-0.0066149298100007310069772110563951754492325556597031867591878,-0.00895837235414921765291891205925977510717352731863705728162986,-0.0113804668646250721628063700163790774044144069469271550635922,0.000494049788772096794793648906453326163890267286454652067658684,-0.011138257413577486711817624220667147174690318984098145285396,-0.0108960479625299012608288784249552169449662310212691355071997,-0.010169419609387144907862641037819426255793967132782106172611,0.0113804668646250721628063700163790774044144069469271550635922,1,0,2,1071.1378146193174849730918952573439361290632971612288104041,-10.839054379397489977570139791136983352637731382298432547051,1071.1378146193174849730918952573439361290632971612288104041,-1160.2217210923826051820549863055402557131054105145453457786,-0.00000000000000000000000000000000000000000000000000000000333333333333333333333333333333333333333333333333333333333333,0.0892614845516097904144243246047786613440886080967690675336747,0,0.915026781358917976948418691651525665062415088450931549394283,1,0.194444444444444444444444444444444444444444444444444444444445,0,63.3178503144718519803317181633268782579575091197040917741243,,12,12,0,0
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,3,3,3,0,0.521074146449454315282449964563895475773235470605493251666667,1.00005090764389874214222541894319036429176351682951790537063,0.000050907643898742142225418943190364291763516829517905370631397,0.000105402502776816706391758853382519072621897514938133882252754,-0.000156459159877850474363616183546557876141323339083203151516661,0.000203779588797260194648114159735131678809976312698785381158098,-0.00013027299361238375628807867985365018126500125368106944813972,-0.000104086827346917038212541176160742486388679168278935744762778,-0.000025528328550516883985928665082019401759712912072534634631953,0.000156459159877850474363616183546557876141323339083203151516661,2,0,1,71.6335579861629002012506871013444782660705586404997616342317,-0.649373344816897446709019503398261646916218344028909955796333,71.6335579861629002012506871013444782660705586404997616342317,-71.112483839713445885968237136780582790297323169894268382542,-0.0000000000000000000000000000000000000000000000000000000231333333333333333333333333333333333333333333333333333333333,0.0892614845516097904144243246047786613440886080967690675336747,0.083292021386096215397653434012999954821916061543394087397489,0.915026781358917976948418691651525665062415088450931549394283,0.920490438973452627842591462857354651135144066504742497388243,0.194444444444444444444444444444444444444444444444444444444445,0.222222222222222222222222222222222222222222222222222222222222,63.3178503144718519803317181633268782579575091197040917741243,63.3394926523917869695502373547129290246196462311211716379313,12,12,0,0
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,3,3,3,0,-89.6049806195145745242455410127602150598153488239220286261667,0.99333387578982122412478098990047090238875535147838966541023,-0.00666612421017877587521901009952909761124464852161033458976897,-0.00906281961305660337176522795641626074105866585054163444977351,-0.0112257640783639094581338113952267659015839200757056953753024,0.000290211060884185204242009053055733808908640361416326055769043,-0.0110094696318331788494969530513457153855313946531892892827495,-0.0107931751853024482408600947074646648694788692306728831901966,-0.010144291845710256414949519675821513321321292963123664912538,0.0112257640783639094581338113952267659015839200757056953753024,1,0,2,999.504256633154584771841208155999457862992738520729048769867,-10.1896810345805925308611202877387217057215130382695225912547,999.504256633154584771841208155999457862992738520729048769867,-1089.10923725266915929608674916875967292280808734465107739605,0.0000000000000000000000000000000000000000000000000000000196666666666666666666666666666666666666666666666666666666667,0.083292021386096215397653434012999954821916061543394087397489,0,0.920490438973452627842591462857354651135144066504742497388243,1,0.222222222222222222222222222222222222222222222222222222222222,0,63.3394926523917869695502373547129290246196462311211716379313,,12,12,0,0
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-87.9279419044246038395747991086225274976618901390733940640333,0.993469287471986658401703625626784773120092920999944246788013,-0.00653071252801334159829637437321522687990707900005575321198883,-0.00887397082146231889204397926623536578169284447224179481700009,-0.0113012088460996064097769853029517633835844267039305617339743,0.000583042083521900506931841449541448525556034176005096915007892,-0.0110584850436358776580036846992801236233952684807616850422769,-0.0108157612411721489062303840956084838632061102575928083505795,-0.0100875898337809626509104822845935645826386355880861782754872,0.0113012088460996064097769853029517633835844267039305617339743,1,0,2,1071.13755299110157692226310621556216500087158781056792938637,-10.8282494217979749748401384003434374544292141981002368123523,1071.13755299110157692226310621556216500087158781056792938637,-1159.06549489552618076183790532418469249853347794964132345041,0.00000000000000000000000000000000000000000000000000000000666666666666666666666666666666666666666666666666666666666667,0.0892614627492584647435219255179635137500726323175473274488643,0.0000000000000000000000000000000000000000000000000000000000000833333333333333333333333333333333333333333333333333333333333,0.914949048423970489864574916755097329203655388657027051598687,1,0.194444444444444444444444444444444444444444444444444444444445,0,63.3482170090240708997294762077538208897731032551585774215027,,12,12,10.9179445025063920310466902035808569780211073048845475230906,11.988011988011988011988011988011988011988011988011988011988
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,0.594555544104027073897254110578046913374558840899520778466667,1.00005656018509362172623121504444187856063519043066086510819,0.0000565601850936217262312150444418785606351904306608651081889467,0.00011373126463957626824338278500606524405672949584963024262204,-0.000149008254823518139186537508493840702502035586040851142611791,0.000204957545464807049636799856813411140350877382173816224556591,-0.000122734302877208698443545479143850107846159077851803004088408,-0.0000964603509308992577005534497938595131902825696627548655650248,-0.000017638495091970935471577361743887729222653045095610449994875,0.000149008254823518139186537508493840702502035586040851142611791,2,0,1,71.63365750811869995399351222564719420324856688286115948098,-0.648702386129820873071895704245234656726352106883267300743,71.63365750811869995399351222564719420324856688286115948098,-71.0391019640146728800962581150691472898740080419616387024877,-0.0000000000000000000000000000000000000000000000000000000256666666666666666666666666666666666666666666666666666666667,0.0892614627492584647435219255179635137500726323175473274488643,0.0832919912902485730806891328324929142331352517439755641587823,0.914949048423970489864574916755097329203655388657027051598687,0.920417289865524824884189977324480470552262702087448092262283,0.194444444444444444444444444444444444444444444444444444444445,0.222222222222222222222222222222222222222222222222222222222222,63.3482170090240708997294762077538208897731032551585774215027,63.3805145379583556840182892175655155791925238593319917163673,12,12,10.9179445025063920310466902035808569780211073048845475230906,10.989506597919098025006723682327757271930446532539753476618
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-88.5224974485286309134720532192005744110364489799729148425,0.99341248814472034387282695588460389729277144522183037202955,-0.006587511855279656127173044115396102707228554778169627970447,-0.00898668001961835275296032511767476795922012945254057519719379,-0.0111538626088779784712419026310304724428018961640774133142811,0.000378007062657362842683095402516932280336361282109104600133853,-0.0109371443499520158994137448796949019944437194929237295025724,-0.0107204260910260533275855871283593315460855428217700456908636,-0.0100702713142481656121011138743526202010110128083089942557374,0.0111538626088779784712419026310304724428018961640774133142811,1,0,2,999.50389548298287696826959398991497079762302092770676990539,-10.1795470356681541017682426960982027977028620912169695116093,999.50389548298287696826959398991497079762302092770676990539,-1088.02639293151150788174164720911554520865946990767968474792,0.0000000000000000000000000000000000000000000000000000000326666666666666666666666666666666666666666666666666666666667,0.0832919912902485730806891328324929142331352517439755641587823,0.0000000000000000000000000000000000000000000000000000000000000833333333333333333333333333333333333333333333333333333333333,0.920417289865524824884189977324480470552262702087448092262283,1,0.222222222222222222222222222222222222222222222222222222222222,0,63.3805145379583556840182892175655155791925238593319917163673,,12,12,10.989506597919098025006723682327757271930446532539753476618,11.988011988011988011988011988011988011988011988011988011988
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-89.0902085911763190712453570608401428772299384528784195849667,0.993378024075438709957938038695233504303395064693208147382433,-0.00662197592456129004206196130476649569660493530679185261756713,-0.00896760013724311476797428488602432524542340826709909160730108,-0.0113935719322754915949295726391602102240713704889420130443123,0.000495244295834736236717973610885048379679972835665546798911988,-0.0111509747527722539122340438638466217262065742667577209006112,-0.0109083775732690162295385150885330332283417780445734287569101,-0.0101805860347593031814519287625922677347473893780205523258067,0.0113935719322754915949295726391602102240713704889420130443123,1,0,2,1071.13728482928052111598345406428897285804712565933507344878,-10.839101773776109432835145534504986084657768637147087989448,1071.13728482928052111598345406428897285804712565933507344878,-1160.22749342045684018722881112512911573527706411221349303372,-0.0000000000000000000000000000000000000000000000000000000233333333333333333333333333333333333333333333333333333333333,0.0892614404024400434263319545053574144048372604716112561207313,0,0.914941175712861668395030132067814675905070074583714633989727,1,0.194444444444444444444444444444444444444444444444444444444445,0,63.3791205142791780510818914895135419474235572445632463874687,,12,12,12,12
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,0.525786669952924212157648239662099758360435707590925878966667,1.00005132426345370289242199315130742292159436831493315021265,0.0000513242634537028924219931513074229215943683149331502126527653,0.000106612388462310894475269781543350579894899987333015788540204,-0.000156623506196032793484993478290092472764187906874732889968109,0.000203983908094830576275703150669010657652392864341167739386201,-0.000130299916730198424688967152306748167498279117453958022117278,-0.000103976327264364055892940826323403862232370328033183154266446,-0.000025005558866860949504861848373370946434643959770858550713953,0.000156623506196032793484993478290092472764187906874732889968109,2,0,1,71.63374729546434737769003071360862538331615523441144118838,-0.64933032658365532486312211860596837197607628508021979193,71.63374729546434737769003071360862538331615523441144118838,-71.1079606255114231655323824739465256249557195268205153093893,-0.0000000000000000000000000000000000000000000000000000000238,0.0892614404024400434263319545053574144048372604716112561207313,0.0832919614611513478115244519458900289562275808687436360216997,0.914941175712861668395030132067814675905070074583714633989727,0.920410340466145859037184268294208109670768996657853191114353,0.194444444444444444444444444444444444444444444444444444444445,0.222222222222222222222222222222222222222222222222222222222222,63.3791205142791780510818914895135419474235572445632463874687,63.4212836785730291239612074086103488229571904065167137794513,12,12,12,12
primary,trend,trend-positive-baseline,12,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-89.6159952611292432834030053005022426355903741604693454639333,0.993326415703341561026579506207047839587882637513380243690953,-0.0066735842966584389734204937929521604121173624866197563090489,-0.00907324520536297770488296152469512733123054208935254778279962,-0.0112387086720367889629490817433017328911518352095493796109023,0.000291200987424449747570561889140378986030289839042658466555203,-0.011022162325369407837142469721441072335159705897529696428092,-0.0108056159787020267113358576995804117791675765855100132452818,-0.010155976938699883333916021633998430111191188649450963696851,0.0112387086720367889629490817433017328911518352095493796109023,1,0,2,999.503537533816173738293423350680347474730970424923632260397,-10.189771447192454107972023415899017712681692352066868197518,999.503537533816173738293423350680347474730970424923632260397,-1089.11953279494541702169642865118259011032134458539297772433,0.000000000000000000000000000000000000000000000000000000000333333333333333333333333333333333333333333333333333333333333,0.0832919614611513478115244519458900289562275808687436360216997,0,0.920410340466145859037184268294208109670768996657853191114353,1,0.222222222222222222222222222222222222222222222222222222222222,0,63.4212836785730291239612074086103488229571904065167137794513,,12,12,12,12
